time = 1.551
====== results =======
0.00565973 , 0.00231666 , 0.00125558 , 0.964333 , 0.0264349 , 
0.0339922 , 0.223613 , 0.721575 , 0.00724109 , 0.0135783 , 
0.00507352 , 0.00230002 , 0.0013101 , 0.97372 , 0.017596 , 
0.679459 , 0.0454954 , 0.0150723 , 0.0338912 , 0.226082 , 
0.000569229 , 0.000139106 , 6.15766e-005 , 0.000622915 , 0.998607 , 
0.00844449 , 0.975102 , 0.0128976 , 0.00112954 , 0.00242656 , 
0.0316075 , 0.869763 , 0.083698 , 0.00486975 , 0.0100619 , 
0.0125766 , 0.04057 , 0.936958 , 0.00368452 , 0.00621119 , 
0.0504639 , 0.0176427 , 0.00891722 , 0.487331 , 0.435645 , 
0.0358727 , 0.241689 , 0.700609 , 0.00757962 , 0.0142498 , 
0.781052 , 0.0387214 , 0.0123137 , 0.0242447 , 0.143668 , 
0.0218266 , 0.00845013 , 0.00446416 , 0.84187 , 0.123389 , 
0.828338 , 0.0338142 , 0.0105088 , 0.0192956 , 0.108043 , 
0.0244508 , 0.0721606 , 0.883338 , 0.00755405 , 0.0124963 , 
0.011252 , 0.00300572 , 0.00137104 , 0.0181417 , 0.96623 , 
0.981626 , 0.00579784 , 0.00157549 , 0.0020339 , 0.00896706 , 
0.0203672 , 0.928853 , 0.0416363 , 0.00294672 , 0.00619648 , 
0.000615214 , 0.000150491 , 6.66377e-005 , 0.000675917 , 0.998492 , 
0.00347821 , 0.00144004 , 0.000784674 , 0.978631 , 0.0156662 , 
0.00579417 , 0.987777 , 0.00439979 , 0.00061935 , 0.00140969 , 
0.0115141 , 0.00246411 , 0.00104635 , 0.0077197 , 0.977256 , 
0.999489 , 0.000188955 , 4.81437e-005 , 5.39115e-005 , 0.000219689 , 
0.000470958 , 0.00197924 , 0.997217 , 0.000120201 , 0.00021248 , 
0.0152588 , 0.00719961 , 0.00418594 , 0.925559 , 0.0477961 , 
0.315521 , 0.571746 , 0.0514393 , 0.0168079 , 0.0444857 , 
0.108922 , 0.0184798 , 0.00735562 , 0.0363865 , 0.828856 , 
0.0309319 , 0.873902 , 0.0805978 , 0.00474786 , 0.00982042 , 
0.0437069 , 0.013491 , 0.00648707 , 0.155833 , 0.780483 , 
0.997464 , 0.000903555 , 0.000234043 , 0.000271426 , 0.00112681 , 
0.0198368 , 0.00552344 , 0.00255656 , 0.0391756 , 0.932907 , 
0.0533317 , 0.0179946 , 0.00896262 , 0.369822 , 0.549889 , 
0.0819513 , 0.0145878 , 0.00588006 , 0.0312244 , 0.866357 , 
0.9874 , 0.00552722 , 0.0012909 , 0.00121821 , 0.00456376 , 
0.979635 , 0.00925769 , 0.00211635 , 0.00192098 , 0.00707044 , 
0.999173 , 0.00030355 , 7.76279e-005 , 8.76071e-005 , 0.00035846 , 
